INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Palo Bajo', '71 ', '294 ', 'NUEVA TENOCHTITLAN', 'GUSTAVO A. MADERO', '11998');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 21', '67 ', '162 ', 'MOCTEZUMA 2A SECCION III', 'VENUSTIANO CARRANZA', '19156');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Tláhuac', '281 ', '30 ', 'TEPALCATES I', 'IZTAPALAPA', '14567');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Milenio', '86 ', '19 ', 'ACUILOTLA', 'ALVARO OBREGON', '13780');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Emiliano Zapata', '245 ', '148 ', 'LA CONCHITA II', 'TLAHUAC', '11208');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 13', '228 ', '47 ', 'FAJA DE ORO', 'GUSTAVO A. MADERO', '18536');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Barrio La Lonja', '72 ', '30 ', 'TENORIOS INFONAVIT 1 Y 2 (U HAB)', 'TLALPAN', '11390');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Guerrero', '286 ', '72 ', 'ANGEL ZIMBRON', 'AZCAPOTZALCO', '18358');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Chilpancingo', '98 ', '38 ', 'CABEZA DE JUAREZ III (U HAB)', 'IZTAPALAPA', '11630');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Vladimir Lenin', '136 ', '222 ', 'SAN ANDRES AHUAYUCAN (PBLO)', 'XOCHIMILCO', '10565');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Hidalgo', '119 ', '29 ', 'AGRICOLA ORIENTAL VII', 'IZTACALCO', '14643');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Supervía Poniente', '6 ', '17 ', 'JOSE LOPEZ PORTILLO II', 'IZTAPALAPA', '11542');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Añejo de Bacardí', '20 ', '266 ', 'LOMAS DE SANTA CRUZ MEYEHUALCO', 'IZTAPALAPA', '18007');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('5 de enero', '249 ', '208 ', 'VISTA HERMOSA', 'GUSTAVO A. MADERO', '13338');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 5', '288 ', '207 ', 'GOLONDRINAS', 'ALVARO OBREGON', '12992');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Palo Bajo', '270 ', '133 ', 'CERRO PRIETO', 'GUSTAVO A. MADERO', '14146');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Victoria', '273 ', '10 ', 'GUADALUPE PROLETARIA (AMPL)', 'GUSTAVO A. MADERO', '16975');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 11', '88 ', '77 ', 'NONOALCO', 'BENITO JUAREZ', '15919');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Milenio', '131 ', '96 ', 'HACIENDA SAN JUAN-RINCON DE SAN JUAN-CHIMALI', 'TLALPAN', '15109');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Bicentenario', '90 ', '74 ', 'ROSAS DEL TEPEYAC', 'GUSTAVO A. MADERO', '17261');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Juárez', '237 ', '278 ', 'TLACAELEL', 'GUSTAVO A. MADERO', '12890');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Diablotitla', '207 ', '40 ', 'AYOCATITLA,  ASUNCIN', 'TLALPAN', '13707');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Vicente Guerrero', '297 ', '128 ', 'ALFALFAR', 'ALVARO OBREGON', '18806');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Hidalgo', '67 ', '117 ', 'UNION POPULAR EMILIANO ZAPATA (U HAB)', 'ALVARO OBREGON', '15478');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 17', '121 ', '261 ', 'JARDINES COAPA-BELISARIO DOMINGUEZ', 'TLALPAN', '15612');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('República de Argentina', '282 ', '167 ', 'ROMERO DE TERREROS (COND)', 'COYOACAN', '11354');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Francisco I. Madero', '192 ', '293 ', 'REFORMA SOCIAL', 'MIGUEL HIDALGO', '12868');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Eje 3 Oriente', '206 ', '245 ', 'LOMAS ALTAS', 'MIGUEL HIDALGO', '12521');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Puebla', '211 ', '24 ', 'AMPL CARACOL', 'VENUSTIANO CARRANZA', '12240');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Álvaro Obregón', '244 ', '114 ', 'ESTRELLA', 'GUSTAVO A. MADERO', '14558');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('República de Argentina', '157 ', '187 ', 'CANANEA (U HAB)', 'IZTAPALAPA', '15982');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Lago de la Muerte', '49 ', '283 ', 'PEDREGAL DE LAS AGUILAS', 'TLALPAN', '16302');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 20', '134 ', '79 ', 'PLAZA ORIENTE (RDCIAL)', 'GUSTAVO A. MADERO', '16670');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Horacio', '263 ', '113 ', 'EL VERGEL DE COYOACAN ( INFONAVIT EL HUESO) (U HAB)', 'COYOACAN', '11166');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 4', '264 ', '265 ', 'ARBOLEDAS DE CUAUTEPEC (AMPL)', 'GUSTAVO A. MADERO', '16968');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Hidalgo', '126 ', '155 ', 'SAN MIGUEL', 'IZTACALCO', '13385');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Independencia', '172 ', '256 ', 'MOCTEZUMA 2A SECCION II', 'VENUSTIANO CARRANZA', '18290');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Pachuca', '147 ', '36 ', 'GUADALUPE (BARR)', 'IZTAPALAPA', '19670');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Tabasco', '39 ', '205 ', 'TORRES DE PADIERNA', 'TLALPAN', '19629');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Centenario', '107 ', '36 ', 'CABEZA DE JUAREZ I (U HAB)', 'IZTAPALAPA', '10615');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Vicente Guerrero', '71 ', '270 ', 'LOMAS DE SANTO DOMINGO (AMPL)', 'ALVARO OBREGON', '11944');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 3', '193 ', '234 ', 'ESTRELLA CULHUACAN', 'IZTAPALAPA', '13324');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 20', '2 ', '219 ', 'VENUSTIANO CARRANZA', 'VENUSTIANO CARRANZA', '11605');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('20 de Noviembre', '212 ', '295 ', 'SANTA URSULA COAPA (PBLO)', 'COYOACAN', '11726');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Coruña', '154 ', '228 ', 'LOS CERRILLOS III', 'XOCHIMILCO', '11663');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Álvaro Obregón', '285 ', '31 ', 'LOMAS VIRREYES (LOMAS DE CHAPULTEPEC)', 'MIGUEL HIDALGO', '16041');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Tláhuac', '284 ', '224 ', 'GERTRUDIS SANCHEZ 2A SECCION', 'GUSTAVO A. MADERO', '12414');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Salvador Dali', '27 ', '58 ', 'CORREDOR SANTA FE', 'CUAJIMALPA DE MORELOS', '12706');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Campeche', '209 ', '292 ', 'SAN PEDRO XALPA (AMPL) II', 'AZCAPOTZALCO', '18362');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('16 de Septiembre', '237 ', '239 ', 'PUEBLO NUEVO ALTO', 'LA MAGDALENA CONTRERAS', '14956');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Manzanares', '97 ', '133 ', 'SANTO TOMAS', 'AZCAPOTZALCO', '18442');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Diablotitla', '165 ', '100 ', 'EL YAQUI', 'CUAJIMALPA DE MORELOS', '17571');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Real', '265 ', '89 ', 'JALALPA (AMPL)', 'ALVARO OBREGON', '18509');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Jalisco', '60 ', '235 ', 'PICOS IZTACALCO 1B', 'IZTACALCO', '19549');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Paul Dirac', '271 ', '120 ', 'CERRO GRANDE', 'XOCHIMILCO', '16939');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Maremoto', '232 ', '99 ', 'CHIMALISTAC', 'ALVARO OBREGON', '12833');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Regina', '38 ', '131 ', 'CHINAMPAS DE SANTA MA TOMATLAN', 'IZTAPALAPA', '11655');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Bicentenario', '219 ', '31 ', 'F P F V (PREDIO EL MOLINO) ( U HAB)', 'IZTAPALAPA', '14547');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Eje 10 Sur', '151 ', '92 ', 'EJTO CONSTITUCIONALISTA II ( U HAB)', 'IZTAPALAPA', '19104');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Madrid', '193 ', '53 ', 'POPO', 'MIGUEL HIDALGO', '13705');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Roger Penrose', '48 ', '141 ', 'LA MARTINICA', 'ALVARO OBREGON', '18284');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Roger Penrose', '98 ', '289 ', 'LAS CRUCES', 'LA MAGDALENA CONTRERAS', '12291');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Juan Sin Miedo', '197 ', '296 ', 'HERON PROAL', 'ALVARO OBREGON', '14067');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 14', '175 ', '81 ', 'SAN PEDRO XALPA (PBLO)', 'AZCAPOTZALCO', '19149');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Vicente Guerrero', '206 ', '63 ', 'PROGRESO TLALPAN', 'TLALPAN', '17068');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Eje 10 Sur', '202 ', '226 ', 'BATALLON DE SAN PATRICIO (U HAB)', 'ALVARO OBREGON', '10198');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Palo Bajo', '77 ', '246 ', 'SANTA MARIA MALINALCO (PBLO)', 'AZCAPOTZALCO', '11369');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('México', '129 ', '51 ', 'CHIMALISTAC', 'ALVARO OBREGON', '15087');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 5', '7 ', '94 ', 'LOMAS DEL CHAMIZAL', 'CUAJIMALPA DE MORELOS', '14544');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Libertad', '281 ', '290 ', '10 DE ABRIL', 'MIGUEL HIDALGO', '14586');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Ejes viales', '198 ', '112 ', 'REVOLUCION IMSS (U HAB)', 'GUSTAVO A. MADERO', '16980');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 6', '41 ', '188 ', 'LA CASCADA', 'ALVARO OBREGON', '13731');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Circuito Interior', '166 ', '208 ', 'LA JOYITA', 'GUSTAVO A. MADERO', '15311');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Victoria', '32 ', '47 ', 'LOS CERRILLOS I', 'XOCHIMILCO', '17700');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Eje 1 Norte', '249 ', '41 ', 'HUAYATLA', 'LA MAGDALENA CONTRERAS', '15728');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Regina', '14 ', '159 ', 'LOMA BONITA-AMPLIACION TEPEXIMILPA', 'TLALPAN', '14361');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Bicentenario', '43 ', '66 ', 'ISSSFAM No. 1 (U HAB)-VILLA TLALPAN', 'TLALPAN', '19825');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Circuito Interior', '99 ', '201 ', 'SANTIAGO ATEPETLAC', 'GUSTAVO A. MADERO', '10193');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Revolución', '141 ', '195 ', 'TORRES DE SAN JUAN (U HAB)', 'GUSTAVO A. MADERO', '13505');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Guadalupe Victoria', '261 ', '209 ', 'LA CANTERA (U HAB)', 'COYOACAN', '18967');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Centenario', '280 ', '169 ', 'RESIDENCIAL LA ESCALERA (FRACC)', 'GUSTAVO A. MADERO', '13239');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 20', '65 ', '235 ', 'CALVARIO CAMISETAS', 'TLALPAN', '16192');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Avance', '109 ', '47 ', 'AZTECA', 'VENUSTIANO CARRANZA', '16500');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Donceles', '7 ', '57 ', 'CARACOL', 'VENUSTIANO CARRANZA', '17306');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Mérida', '4 ', '47 ', 'MOYOCOYANI (U HAB)', 'IZTAPALAPA', '15342');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Aguascalientes', '296 ', '50 ', 'SOLIDARIDAD NACIONAL', 'GUSTAVO A. MADERO', '16435');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Independencia', '178 ', '218 ', 'LOMAS DEL PEDREGAL', 'TLALPAN', '16676');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Ignacio Zaragoza', '131 ', '204 ', 'NEXTITLA', 'MIGUEL HIDALGO', '19076');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 14', '79 ', '50 ', 'VICENTE GUERRERO SUPER MANZANA 3 (U HAB)', 'IZTAPALAPA', '17087');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('los Misterios', '52 ', '223 ', 'AZTECA', 'VENUSTIANO CARRANZA', '14290');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Tláhuac', '181 ', '66 ', 'LA CONCEPCION (BARR)', 'COYOACAN', '13067');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Lago de la Muerte', '63 ', '7 ', 'PEDREGAL 2 (CONJ HAB)', 'LA MAGDALENA CONTRERAS', '16360');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 7', '52 ', '250 ', 'PROGRESO NACIONAL I', 'GUSTAVO A. MADERO', '15591');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('20 de noviembre', '274 ', '25 ', 'SANTA CRUZ CHAVARRIETA', 'XOCHIMILCO', '16015');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Santa Ana', '184 ', '178 ', 'SECTOR NAVAL', 'AZCAPOTZALCO', '18694');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Tabasco', '25 ', '19 ', 'LA ASUNCION', 'IZTACALCO', '15124');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('16 de Septiembre', '279 ', '81 ', 'VALENTIN GOMEZ FARIAS', 'VENUSTIANO CARRANZA', '17429');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Puebla', '7 ', '125 ', 'PROVIDENCIA II', 'GUSTAVO A. MADERO', '19238');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 4', '129 ', '287 ', 'DEGOLLADO CHICO', 'IZTAPALAPA', '14656');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Barrio La Lonja', '264 ', '234 ', 'SANTA MARTHA ACATITLA SUR (AMPL)', 'IZTAPALAPA', '10897');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Eje 3 Sur', '27 ', '24 ', 'RINCONADA DEL SUR (U HAB)', 'XOCHIMILCO', '18640');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Juan Sin Miedo', '291 ', '138 ', 'TECOLALCO', 'ALVARO OBREGON', '17820');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Santa Ana', '25 ', '146 ', 'TABACALERA', 'CUAUHTEMOC', '11018');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('25 de dicimebre', '34 ', '194 ', 'AHUACATITLA', 'TLALPAN', '13685');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Anillo Periférico', '196 ', '216 ', 'GERTRUDIS SANCHEZ 3A SECCION', 'GUSTAVO A. MADERO', '16380');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Regina', '110 ', '181 ', 'LA CONCHITA I', 'TLAHUAC', '12745');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Tamaulipas', '268 ', '166 ', 'MODELO PENSIL', 'MIGUEL HIDALGO', '10369');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Anillo Periférico', '296 ', '80 ', 'EUZKADI', 'AZCAPOTZALCO', '19816');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 15', '294 ', '139 ', 'BOSQUES DE LAS LOMAS', 'CUAJIMALPA DE MORELOS', '14090');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Diablotitla', '179 ', '200 ', 'COOPERATIVA CEHUAYO', 'ALVARO OBREGON', '14458');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Palo Alto', '112 ', '178 ', 'EL PRADO', 'IZTAPALAPA', '12166');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Añejo de Bacardí', '255 ', '112 ', 'DEL VALLE II', 'BENITO JUAREZ', '14623');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Alhóndiga', '153 ', '205 ', 'TORRE BLANCA (AMPL)', 'MIGUEL HIDALGO', '19193');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Manzanares', '68 ', '181 ', 'ACUEDUCTO', 'ALVARO OBREGON', '18668');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 21', '7 ', '49 ', 'ADOLFO RUIZ CORTINES II', 'COYOACAN', '19411');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 22', '120 ', '239 ', 'GRAL C  A  MADRAZO', 'ALVARO OBREGON', '10024');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Barranca del Muerto', '197 ', '258 ', 'CUITLAHUAC', 'TLAHUAC', '17156');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Ferrocarril', '129 ', '193 ', 'JALALPA EL GRANDE', 'ALVARO OBREGON', '13786');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Revolución', '138 ', '221 ', 'NAVIDAD (GRANJAS DE NAVIDAD)', 'CUAJIMALPA DE MORELOS', '12970');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('30 de febrero', '162 ', '6 ', 'DOCTORES III', 'CUAUHTEMOC', '16440');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Álvaro Obregón', '276 ', '207 ', 'REFORMA IZTACCIHUATL SUR', 'IZTACALCO', '13846');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Mariana Rodríguez del Toro de Lazarín', '252 ', '55 ', 'SANTA MARIA TOMATLAN', 'IZTAPALAPA', '15485');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 1', '249 ', '218 ', 'ALFALFAR', 'ALVARO OBREGON', '19487');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Manzanares', '141 ', '1 ', 'MARTIRES DE TACUBAYA', 'ALVARO OBREGON', '13945');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 3', '236 ', '42 ', 'DEL BOSQUE', 'GUSTAVO A. MADERO', '10956');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Nación', '15 ', '153 ', 'PORTALES I', 'BENITO JUAREZ', '12830');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Hidalgo', '195 ', '29 ', 'LOMAS DE LAS AGUILAS', 'ALVARO OBREGON', '18588');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Benito Juárez', '200 ', '64 ', 'LA CONCHITA II', 'TLAHUAC', '13859');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Calle 21', '69 ', '124 ', 'MERCED BALBUENA', 'VENUSTIANO CARRANZA', '16409');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('México', '193 ', '169 ', 'DEFENSORES DE LA REPUBLICA', 'GUSTAVO A. MADERO', '18381');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Eje 3 Norte', '199 ', '98 ', 'MALACATES', 'GUSTAVO A. MADERO', '19754');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Palo Bajo', '125 ', '249 ', 'COLTONGO', 'AZCAPOTZALCO', '14634');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Paseo de la Reforma', '74 ', '193 ', 'GRANJAS COAPA ORIENTE', 'TLALPAN', '13603');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Vladimir Lenin', '199 ', '20 ', 'LA RETAMA', 'CUAJIMALPA DE MORELOS', '10514');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Victoria', '135 ', '172 ', 'SAN JOSE', 'TLAHUAC', '16351');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Avance', '99 ', '33 ', 'INDUSTRIAL II', 'GUSTAVO A. MADERO', '11373');
INSERT INTO domicilio(calle,numerointerior,numeroexterior,colonia,delegacion,codigopostal) VALUES ('Centenario', '109 ', '29 ', 'SECTOR POPULAR', 'IZTAPALAPA', '15874');
